Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Price,PER,ROE,PER_Rank,ROE_Rank,Magic_Score
009540,KR7009540006,HD한국조선해양,KOSPI,,341000,1,11500,3.49,335000,343500,326000,64733,21750727500,24133632556000,70773116,STK,344500,7.07,25.2,426.0,231.5,657.5
000660,KR7000660001,SK하이닉스,KOSPI,,1628000,1,15000,0.93,1643000,1649000,1616000,778813,1269487085500,1189241570220000,730492365,STK,1603000,7.15,26.37,436.5,227.5,664.0
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,3105,2,-10,-0.32,3115,3165,3090,25314,78481503,75082067100,24181020,KSQ,3055,9.82,49.59,630.0,38.5,668.5
099410,KR7099410003,동방선기,KOSDAQ,벤처기업부,3260,1,5,0.15,3270,3285,3190,16900,54728665,45640000000,14000000,KSQ,3300,4.03,13.42,162.0,508.0,670.0
029460,KR7029460003,케이씨,KOSPI,,37250,2,-150,-0.4,37550,38000,36750,13009,484300900,410514928750,11020535,STK,36750,8.58,33.24,542.0,130.0,672.0
016090,KR7016090003,대현,KOSPI,,1455,2,-12,-0.82,1461,1467,1447,155054,225082024,64430761050,44282310,STK,1444,4.88,14.5,222.5,450.0,672.5
005850,KR7005850003,에스엘,KOSPI,,51100,1,1000,2.0,50600,51800,49900,24485,1247082000,2373519372000,46448520,STK,50900,6.2,18.47,341.0,332.0,673.0
112040,KR7112040001,위메이드,KOSDAQ,중견기업부,14810,2,-50,-0.34,15050,15100,14710,39279,582581360,502777033230,33948483,KSQ,14510,7.65,29.77,487.0,186.0,673.0
389260,KR7389260001,대명에너지,KOSDAQ,우량기업부,12960,1,260,2.05,12900,13080,12490,31167,397702495,232195572000,17916325,KSQ,12690,7.5,29.45,475.5,198.0,673.5
155660,KR7155660004,DSR,KOSPI,,4500,3,0,0.0,4500,4580,4485,4137,18763525,72000000000,16000000,STK,4485,2.28,8.93,48.0,629.0,677.0
226320,KR7226320000,잇츠한불,KOSPI,,10770,2,-40,-0.37,10880,10980,10710,12443,134334390,236178722550,21929315,STK,10480,6.9,20.19,407.0,272.5,679.5
086960,KR7086960002,MDS테크,KOSDAQ,우량기업부,1940,1,5,0.26,1935,1973,1911,58222,112671379,82505619800,42528670,KSQ,1912,3.81,12.6,142.0,540.0,682.0
016610,KR7016610008,DB증권,KOSPI,,9920,1,120,1.22,9850,9960,9740,16902,167028390,421068178880,42446389,STK,9910,4.67,14.48,208.0,478.0,686.0
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,2105,2,-10,-0.47,2115,2140,2075,69282,145128495,154156426985,73233457,KSQ,2080,6.32,18.47,354.5,332.0,686.5
001750,KR7001750009,한양증권,KOSPI,,19530,1,30,0.15,19500,19760,19400,2313,45227640,295088261580,15109486,STK,19490,4.77,14.48,214.0,478.0,692.0
003200,KR7003200003,일신방직,KOSPI,,10520,2,-50,-0.47,10650,10700,10490,7043,74311890,241539200000,22960000,STK,10470,5.11,14.5,244.5,450.0,694.5
017940,KR7017940008,E1,KOSPI,,98200,2,-400,-0.41,98300,99000,96800,2534,248813500,673652000000,6860000,STK,97300,3.84,12.47,145.0,551.5,696.5
284740,KR7284740008,쿠쿠홈시스,KOSPI,,23650,1,250,1.07,23600,23850,23300,3156,74656100,530642854500,22437330,STK,23350,3.8,12.33,140.5,557.5,698.0
461300,KR7461300006,아이스크림미디어,KOSDAQ,벤처기업부,19490,1,180,0.93,19310,19600,19030,17012,327811940,259878354170,13333933,KSQ,19290,3.56,10.3,120.0,583.5,703.5
004490,KR7004490009,세방전지,KOSPI,,67100,1,1600,2.44,65700,68000,65300,21922,1464781450,930006000000,13860000,STK,66700,6.52,18.47,372.0,332.0,704.0
290550,KR7290550003,디케이티,KOSDAQ,우량기업부,15200,2,-350,-2.25,15800,15800,15180,98975,1525797880,304018696000,20001230,KSQ,14410,7.7,28.29,491.0,214.5,705.5
078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,18780,2,-810,-4.13,19720,19950,18720,58001,1098711055,286289493960,15244382,KSQ,18440,9.07,33.24,578.0,130.0,708.0
053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,2470,1,25,1.02,2450,2485,2450,20065,49495890,46887474010,18982783,KSQ,2510,4.14,12.6,168.0,540.0,708.0
004690,KR7004690004,삼천리,KOSPI,,135500,2,-200,-0.15,135400,136600,134100,1745,236615700,491428283500,3626777,STK,135800,4.0,12.47,159.0,551.5,710.5
003480,KR7003480001,한진중공업홀딩스,KOSPI,,4735,1,35,0.74,4700,4775,4695,2545,12035505,139823659820,29529812,STK,4720,2.08,7.72,39.0,674.5,713.5
060980,KR7060980000,HL홀딩스,KOSPI,,39900,1,250,0.63,39650,40050,39400,1250,49721950,362245995300,9078847,STK,39700,6.65,18.47,383.0,332.0,715.0
098070,KR7098070006,한텍,KOSDAQ,중견기업부,23450,1,600,2.63,23800,24350,23100,59686,1415058350,260790756450,11121141,KSQ,23500,8.14,29.45,519.5,198.0,717.5
023000,KR7023000003,삼원강재,KOSPI,,2205,2,-5,-0.23,2205,2205,2200,2202,4855050,87626602980,39739956,STK,2205,6.68,18.47,386.0,332.0,718.0
330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,벤처기업부,4770,2,-20,-0.42,4755,4795,4730,1725,8190470,86899049100,18217830,KSQ,4730,3.54,9.39,119.0,602.0,721.0
006120,KR7006120000,SK디스커버리,KOSPI,,55000,1,100,0.18,54500,55500,53200,6487,354017300,957756305000,17413751,STK,53800,5.8,15.37,305.0,416.0,721.0
026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2635,1,20,0.76,2635,2895,2615,781829,2127117014,43487486650,16503790,KSQ,2525,5.48,14.5,272.0,450.0,722.0
067900,KR7067900001,와이엔텍,KOSDAQ,우량기업부,6050,1,40,0.67,6010,6090,6000,3848,23258490,110107936950,18199659,KSQ,6070,3.69,9.42,130.5,595.5,726.0
024720,KR7024720005,콜마홀딩스,KOSPI,,10050,1,50,0.5,10080,10080,9900,5834,58361020,344677402950,34296259,STK,10000,7.33,20.19,457.5,272.5,730.0
226590,KR7226590008,엠디바이스,KOSDAQ,기술성장기업부,11940,2,-350,-2.85,12430,12430,11810,6749,80966630,127958400960,10716784,KSQ,11570,9.36,33.24,602.0,130.0,732.0
249420,KR7249420001,일동제약,KOSPI,,15290,2,-1200,-7.28,16010,16100,15230,540532,8418196445,483748873080,31638252,STK,15050,10.85,49.59,701.0,38.5,739.5
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2155,2,-25,-1.15,2190,2230,2140,70308,151829000,103440000000,48000000,KSQ,2120,3.79,9.39,138.5,602.0,740.5
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,1936,1,15,0.78,1976,1976,1915,42235,81995999,63200617392,32644947,KSQ,1912,6.17,16.5,338.5,404.0,742.5
032940,KR7032940009,원익,KOSDAQ,우량기업부,8120,1,900,12.47,7260,8290,6900,1499489,11592039115,147728629720,18193181,KSQ,8550,7.47,20.19,471.5,272.5,744.0
039490,KR7039490008,키움증권,KOSPI,,268000,2,-6000,-2.19,274000,274500,267500,27626,7469321500,7029188688000,26228316,STK,267500,5.38,14.48,266.5,478.0,744.5
093050,KR7093050003,LF,KOSPI,,22300,2,-800,-3.46,22950,22950,22250,9479,213296500,652052000000,29240000,STK,22200,5.72,14.5,295.0,450.0,745.0
005500,KR7005500004,삼진제약,KOSPI,,18770,1,110,0.59,18860,18860,17600,12452,232484550,250016400000,13320000,STK,18760,10.93,49.59,707.0,38.5,745.5
425040,KR7425040003,티이엠씨,KOSDAQ,우량기업부,8410,2,-20,-0.24,8620,8630,8280,25918,217498170,184371572180,21922898,KSQ,8230,9.61,33.24,620.5,130.0,750.5
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,4570,2,-25,-0.54,4600,4760,4550,138577,641591785,151413532480,33132064,KSQ,4490,9.61,33.24,620.5,130.0,750.5
032560,KR7032560005,황금에스티,KOSPI,,5690,1,90,1.61,5600,5720,5550,19326,108868215,96730000000,17000000,STK,5680,3.65,8.93,128.0,629.0,757.0
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,40250,2,-150,-0.37,41400,41550,39950,80574,3258215800,2051547571500,50970126,KSQ,39850,9.78,33.24,628.5,130.0,758.5
001450,KR7001450006,현대해상,KOSPI,,53300,1,900,1.72,52000,54700,51000,364422,19489921550,4543731725000,85248250,STK,53400,4.54,12.26,195.0,563.5,758.5
237880,KR7237880000,클리오,KOSDAQ,우량기업부,12590,2,-260,-2.02,12820,12890,12300,22381,284987010,227518334270,18071353,KSQ,12470,7.65,20.19,487.0,272.5,759.5
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9270,2,-20,-0.22,9280,9310,9210,1624,15017160,85810359870,9256781,KSQ,9290,11.11,49.59,721.5,38.5,760.0
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4815,1,140,2.99,4650,5080,4595,18575,91139990,41459976405,8610587,KSQ,4755,11.16,49.59,724.5,38.5,763.0
0117P0,KR70117P0005,피스피스스튜디오,KOSDAQ,중견기업부,5600,2,-10,-0.18,5640,5680,5450,99727,557933775,79345901600,14168911,KSQ,5570,5.87,14.5,314.5,450.0,764.5
383800,KR7383800000,LX홀딩스,KOSPI,,8180,1,100,1.24,8080,8200,8070,9838,80259680,623976044200,76280690,STK,8160,5.49,13.9,273.0,493.5,766.5
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6070,1,20,0.33,6000,6100,6000,6035,36637250,72757539050,11986415,KSQ,6030,11.27,49.59,728.0,38.5,766.5
215200,KR7215200007,메가스터디교육,KOSDAQ,우량기업부,35500,1,150,0.42,35700,35800,35450,10961,390817400,367965168000,10365216,KSQ,34950,4.35,10.3,183.5,583.5,767.0
014580,KR7014580005,태경비케이,KOSPI,,3810,2,-35,-0.91,3850,3850,3810,11377,43522765,105091611000,27583100,STK,3815,3.8,8.93,140.5,629.0,769.5
066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,7050,2,-110,-1.54,7160,7230,7020,6974,49328055,65364928050,9271621,KSQ,6920,9.99,33.24,641.0,130.0,771.0
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,2380,1,25,1.06,2360,2380,2350,18287,43256510,92359665160,38806582,KSQ,2350,7.21,18.47,443.0,332.0,775.0
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,우량기업부,24000,2,-150,-0.62,23800,24250,23800,1992,47796050,195414792000,8142283,KSQ,23950,9.21,29.77,590.0,186.0,776.0
020000,KR7020000006,한섬,KOSPI,,15570,1,170,1.1,15460,15690,15350,29042,451547035,334396796580,21476994,STK,15440,6.13,14.5,333.5,450.0,783.5
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,8460,1,20,0.24,8780,8780,8410,4031,34161110,162761136300,19238905,KSQ,8430,5.72,13.98,295.0,490.5,785.5
102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,41550,2,-300,-0.72,42050,42750,41300,13651,570150925,593659585800,14287836,KSQ,40850,10.19,33.24,656.0,130.0,786.0
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,7350,2,-120,-1.61,7610,8100,7290,646539,5019862770,97017648000,13199680,KSQ,7120,11.81,49.59,748.0,38.5,786.5
126640,KR7126640002,화신정공,KOSDAQ,우량기업부,4570,2,-210,-4.39,4855,4855,4545,874982,4095427618,160205508700,35055910,KSQ,4560,7.31,18.47,455.0,332.0,787.0
185750,KR7185750007,종근당,KOSPI,,69200,2,-100,-0.14,69500,70500,68000,11180,777994950,955152376000,13802780,STK,68100,11.83,49.59,749.5,38.5,788.0
025620,KR7025620006,차AI헬스케어,KOSPI,,4700,2,-80,-1.67,4850,4850,4700,2799,13272815,85558673100,18203973,STK,4680,8.12,20.19,517.5,272.5,790.0
267290,KR7267290005,경동도시가스,KOSPI,,21800,2,-50,-0.23,21900,22000,21700,3597,78589450,128519850800,5895406,STK,22100,3.51,7.72,116.5,674.5,791.0
054540,KR7054540000,삼영엠텍,KOSDAQ,우량기업부,6400,1,90,1.43,6380,6500,6200,30048,191003060,83200000000,13000000,KSQ,6400,5.58,13.42,284.0,508.0,792.0
136490,KR7136490000,선진,KOSPI,,10440,1,290,2.86,10200,10490,10200,80883,836606330,248259065760,23779604,STK,10950,3.05,6.94,88.0,706.5,794.5
080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,70200,2,-2400,-3.31,73700,73900,69000,528182,37269889250,2417886876600,34442833,KSQ,69000,10.3,33.24,667.0,130.0,797.0
108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,17320,1,230,1.35,17310,17420,16940,9857,169314000,165706207560,9567333,KSQ,17420,5.64,13.42,289.0,508.0,797.0
004970,KR7004970000,신라교역,KOSPI,,9240,2,-30,-0.32,9370,9450,9240,1128,10470700,147840000000,16000000,STK,9220,3.11,6.94,91.0,706.5,797.5
035150,KR7035150002,백산,KOSPI,,10880,1,70,0.65,10830,10930,10800,3230,35112530,215109339520,19771079,STK,10840,6.28,14.5,348.0,450.0,798.0
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,4105,2,-15,-0.36,4290,4290,4020,28622,117243757,39813491900,9698780,KSQ,4145,3.78,8.43,137.0,661.5,798.5
009450,KR7009450008,경동나비엔,KOSPI,,60400,1,100,0.17,60900,61000,59900,11712,705781600,879942956800,14568592,STK,60200,5.54,13.34,279.5,520.5,800.0
036120,KR7036120004,서울평가정보,KOSDAQ,중견기업부,1679,1,38,2.32,1641,1682,1637,61036,102079827,59008455000,35145000,KSQ,1668,8.73,21.72,555.0,248.0,803.0
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,7320,2,-70,-0.95,7380,7380,7230,1491,10874430,71992719720,9835071,KSQ,7400,4.88,10.5,222.5,581.0,803.5
036530,KR7036530004,SNT홀딩스,KOSPI,,45500,1,100,0.22,45400,45900,44550,4490,202688850,741826813000,16303886,STK,45650,7.48,18.47,473.5,332.0,805.5
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,4840,2,-5,-0.1,4890,4890,4830,1225,5928050,90024000000,18600000,KSQ,4835,9.23,28.29,591.0,214.5,805.5
072710,KR7072710007,농심홀딩스,KOSPI,,93600,2,-600,-0.64,94300,94800,93300,1082,101612050,434097144000,4637790,STK,94100,3.31,6.94,100.0,706.5,806.5
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,27450,2,-100,-0.36,27600,27750,27200,3616,99686800,976181978250,35562185,STK,27600,5.61,13.34,286.0,520.5,806.5
417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3485,2,-40,-1.13,3540,3540,3445,26585,92269020,114254832840,32784744,KSQ,3465,10.41,33.24,677.0,130.0,807.0
122900,KR7122900004,아이마켓코리아,KOSPI,,8100,3,0,0.0,8130,8160,8080,10091,81981820,270773604000,33428840,STK,8150,8.84,21.72,562.0,248.0,810.0
366030,KR7366030005,나인앤컴퍼니,KOSDAQ,중견기업부,4930,1,5,0.1,4925,4965,4890,5759,28317090,111683480500,22653850,KSQ,4745,6.4,14.5,361.0,450.0,811.0
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,8650,2,-120,-1.37,8970,9170,8640,262711,2317681310,377941197600,43692624,KSQ,8550,10.47,33.24,681.0,130.0,811.0
049070,KR7049070006,인탑스,KOSDAQ,우량기업부,17210,2,-90,-0.52,17360,17520,17210,8894,153783830,270924983000,15742300,KSQ,17260,9.3,28.29,596.5,214.5,811.0
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,65800,1,200,0.3,65600,67500,64800,61021,4051527500,8150979540200,123875069,STK,66000,6.74,15.02,390.5,421.0,811.5
047400,KR7047400007,유니온머티리얼,KOSPI,,929,2,-5,-0.54,936,946,915,15865,14651281,39018000000,42000000,STK,912,7.6,18.47,484.0,332.0,816.0
439260,KR7439260001,대한조선,KOSPI,,46200,1,1700,3.82,44900,46400,44800,17811,814583200,1759699326000,38088730,STK,46350,5.85,13.42,310.5,508.0,818.5
002170,KR7002170009,SYTS,KOSPI,,55700,1,700,1.27,55000,56100,54500,1467,81401600,167100000000,3000000,STK,55000,6.56,14.5,375.5,450.0,825.5
007340,KR7007340003,DN오토모티브,KOSPI,,46550,1,1400,3.1,45350,47450,44750,51675,2409291350,2723680765750,58510865,STK,45750,6.9,15.02,407.0,421.0,828.0
030210,KR7030210009,다올투자증권,KOSPI,,3900,1,45,1.17,3855,3930,3845,19332,75407445,237553313400,60911106,STK,3880,6.31,14.48,353.0,478.0,831.0
114840,KR7114840002,아이패밀리에스씨,KOSDAQ,우량기업부,9730,3,0,0.0,9900,9960,9730,16033,157640250,162309876050,16681385,KSQ,9660,8.76,20.19,558.5,272.5,831.0
052260,KR7052260007,현대바이오랜드,KOSDAQ,우량기업부,3985,1,15,0.38,3940,4020,3850,26685,105752135,119550000000,30000000,KSQ,3940,8.85,20.19,563.5,272.5,836.0
016360,KR7016360000,삼성증권,KOSPI,,85300,1,100,0.12,85700,86800,84500,93564,8018665300,7617290000000,89300000,STK,86300,6.37,14.48,359.0,478.0,837.0
031820,KR7031820004,아이티센씨티에스,KOSPI,,5790,2,-50,-0.86,5840,5840,5690,6698,38584990,70088795340,12105146,STK,5710,0.89,4.56,8.0,830.5,838.5
190510,KR7190510008,나무가,KOSDAQ,우량기업부,13410,2,-240,-1.76,13610,13740,13320,22869,308152130,188884100970,14085317,KSQ,13170,9.69,28.29,624.5,214.5,839.0
012800,KR7012800009,대창,KOSPI,,1173,1,13,1.12,1178,1185,1165,105637,124135092,106907805327,91140499,STK,1166,4.7,8.93,210.5,629.0,839.5
323350,KR7323350009,다원넥스뷰,KOSDAQ,기술성장기업부,7210,2,-60,-0.83,7270,7330,7110,2476,17869750,57757666120,8010772,KSQ,6920,11.0,33.24,711.0,130.0,841.0
025880,KR7025880006,케이씨피드,KOSDAQ,우량기업부,2330,2,-50,-2.1,2370,2370,2330,22642,52995210,38947949140,16715858,KSQ,2335,3.77,6.94,136.0,706.5,842.5
003350,KR7003350006,한국화장품제조,KOSPI,,13020,2,-280,-2.11,13220,13620,12910,439101,5807329655,295033200000,22660000,STK,12750,9.02,20.19,573.0,272.5,845.5
097520,KR7097520001,엠씨넥스,KOSPI,,19320,1,200,1.05,19310,19530,19220,10686,206530845,336196980000,17401500,STK,18900,9.85,28.29,631.5,214.5,846.0
005430,KR7005430004,한국공항,KOSPI,,80600,2,-600,-0.74,81300,81700,79800,536,43294800,255208213000,3166355,STK,77900,5.38,10.61,266.5,579.5,846.0
003470,KR7003470002,유안타증권,KOSPI,,4705,1,30,0.64,4685,4755,4620,79358,371192875,906559879910,192680102,STK,4720,6.49,14.48,369.0,478.0,847.0
267250,KR7267250009,HD현대,KOSPI,,212000,1,2500,1.19,212000,216000,206500,30980,6546325750,16746534020000,78993085,STK,215000,6.21,13.42,342.0,508.0,850.0
084110,KR7084110006,휴온스글로벌,KOSDAQ,우량기업부,24200,2,-300,-1.22,24400,24750,24000,32677,794434950,306367450400,12659812,KSQ,23600,13.23,49.59,812.0,38.5,850.5
119650,KR7119650000,KC코트렐,KOSPI,,918,0,0,0.0,0,0,0,0,0,100782913662,109785309,STK,918,9.37,21.72,603.0,248.0,851.0
006040,KR7006040000,동원산업,KOSPI,,38000,1,200,0.53,37800,38600,37500,10412,397619000,1677351122000,44140819,STK,37750,3.85,6.94,146.0,706.5,852.5
000990,KR7000990002,DB하이텍,KOSPI,,90300,1,1100,1.23,90900,91300,89400,42762,3857795000,3928464296400,43504588,STK,87700,11.12,33.24,723.0,130.0,853.0
265740,KR7265740001,엔에프씨,KOSDAQ,벤처기업부,7200,1,120,1.69,7400,7670,7110,251859,1869092030,128617920000,17863600,KSQ,6840,9.08,20.19,580.5,272.5,853.0
072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,13360,2,-70,-0.52,13430,13460,13320,3167,42409490,159264012240,11920959,KSQ,13310,5.41,10.3,270.0,583.5,853.5
002450,KR7002450005,삼익악기,KOSPI,,1151,1,9,0.79,1142,1163,1137,47299,54264342,104201083165,90530915,STK,1141,2.49,5.68,58.0,795.5,853.5
243070,KR7243070000,휴온스,KOSDAQ,우량기업부,21050,1,150,0.72,21000,21150,20800,7449,156008675,252171948250,11979665,KSQ,20900,13.27,49.59,816.0,38.5,854.5
010280,KR7010280006,아이티센엔텍,KOSDAQ,우량기업부,5390,1,40,0.75,5340,5440,5300,3975,21270350,70203440230,13024757,KSQ,5350,1.64,4.56,24.0,830.5,854.5
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,10860,1,180,1.69,10860,10860,10680,1030,11155310,144419581440,13298304,KSQ,10990,3.88,6.94,148.0,706.5,854.5
462870,KR7462870007,시프트업,KOSPI,,32200,2,-450,-1.38,32500,32650,31800,11510,369960600,1891488858000,58741890,STK,32100,10.35,29.77,671.5,186.0,857.5
267980,KR7267980001,매일유업,KOSDAQ,우량기업부,34300,1,100,0.29,34000,34300,33900,221,7541850,262862783400,7663638,KSQ,34200,3.96,6.94,154.5,706.5,861.0
290740,KR7290740000,액트로,KOSDAQ,벤처기업부,12430,1,100,0.81,12520,12890,12130,42755,535604455,125108086730,10065011,KSQ,11910,10.08,28.29,647.0,214.5,861.5
088390,KR7088390000,이녹스,KOSDAQ,중견기업부,7990,2,-170,-2.08,8100,8100,7860,2904,23023460,74992893560,9385844,KSQ,7810,2.6,5.68,66.0,795.5,861.5
066130,KR7066130006,하츠,KOSDAQ,우량기업부,3485,1,15,0.43,3470,3485,3385,6165,21065070,44608000000,12800000,KSQ,3425,5.8,12.33,305.0,557.5,862.5
016710,KR7016710006,대성홀딩스,KOSPI,,6940,2,-50,-0.72,7050,7050,6920,6768,47232930,111660845460,16089459,STK,6900,4.47,7.72,189.5,674.5,864.0
004150,KR7004150009,한솔홀딩스,KOSPI,,3450,1,55,1.62,3395,3465,3375,30360,104287505,141541839000,41026620,STK,3490,3.26,6.69,96.5,769.0,865.5
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,6340,2,-70,-1.09,6420,6510,6280,11616,73816730,107369275780,16935217,KSQ,6200,11.68,33.24,738.0,130.0,868.0
212560,KR7212560007,네오오토,KOSDAQ,우량기업부,9060,1,340,3.9,8750,9200,8750,45813,413721230,122186312880,13486348,KSQ,9040,8.46,18.47,538.0,332.0,870.0
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,2990,1,30,1.01,2960,3000,2960,8640,25768867,74162073310,24803369,KSQ,2960,5.09,8.93,241.5,629.0,870.5
005940,KR7005940002,NH투자증권,KOSPI,,26050,3,0,0.0,26150,26600,25750,131663,3455728425,9617819035250,369206105,STK,26200,7.35,15.68,460.0,411.5,871.5
248170,KR7248170003,샘표식품,KOSPI,,23150,1,50,0.22,23100,23300,22800,4183,96151850,105755820900,4568286,STK,23050,4.12,6.94,165.5,706.5,872.0
015890,KR7015890007,태경산업,KOSPI,,4810,3,0,0.0,4810,4880,4785,10077,48487930,140590287500,29228750,STK,4760,5.11,8.93,244.5,629.0,873.5
006660,KR7006660005,삼성공조,KOSPI,,12290,2,-30,-0.24,12430,12530,12170,52574,648138670,99872399060,8126314,STK,12130,8.58,18.47,542.0,332.0,874.0
064960,KR7064960008,SNT모티브,KOSPI,,26900,1,1200,4.67,25900,27150,25900,32398,862595350,713933316800,26540272,STK,26850,8.6,18.47,545.5,332.0,877.5
408920,KR7408920007,메쎄이상,KOSDAQ,우량기업부,3195,2,-5,-0.16,3200,3225,3150,2664,8501130,138127693725,43232455,KSQ,3165,7.85,17.73,501.0,377.0,878.0
002620,KR7002620003,제일파마홀딩스,KOSPI,,7600,1,40,0.53,7560,7700,7300,605,4570580,121397498000,15973355,STK,7510,14.22,49.59,842.0,38.5,880.5
036460,KR7036460004,한국가스공사,KOSPI,,37500,1,500,1.35,37000,37900,36500,65598,2457045050,3461737500000,92313000,STK,37550,6.1,12.47,330.5,551.5,882.0
420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,9810,2,-400,-3.92,10220,10280,9500,35337,345318485,57363808230,5847483,KSQ,9430,9.49,20.19,610.0,272.5,882.5
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,2980,1,10,0.34,3060,3060,2965,10096,29974520,78060658960,26194852,KSQ,2970,7.44,15.37,467.5,416.0,883.5
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,9130,3,0,0.0,9110,9170,9100,4474,40856390,130559000000,14300000,KSQ,9090,9.9,21.72,637.0,248.0,885.0
